FIPS Code,State,Area name,2003 Rural-urban Continuum Code,2003 Urban Influence Code,2013 Rural-urban Continuum Code,2013 Urban Influence Code,"Less than a high school diploma, 1970","High school diploma only, 1970","Some college (1-3 years), 1970","Four years of college or higher, 1970","Percent of adults with less than a high school diploma, 1970","Percent of adults with a high school diploma only, 1970","Percent of adults completing some college (1-3 years), 1970","Percent of adults completing four years of college or higher, 1970","Less than a high school diploma, 1980","High school diploma only, 1980","Some college (1-3 years), 1980","Four years of college or higher, 1980","Percent of adults with less than a high school diploma, 1980","Percent of adults with a high school diploma only, 1980","Percent of adults completing some college (1-3 years), 1980","Percent of adults completing four years of college or higher, 1980","Less than a high school diploma, 1990","High school diploma only, 1990","Some college or associate's degree, 1990","Bachelor's degree or higher, 1990","Percent of adults with less than a high school diploma, 1990","Percent of adults with a high school diploma only, 1990","Percent of adults completing some college or associate's degree, 1990","Percent of adults with a bachelor's degree or higher, 1990","Less than a high school diploma, 2000","High school diploma only, 2000","Some college or associate's degree, 2000","Bachelor's degree or higher, 2000","Percent of adults with less than a high school diploma, 2000","Percent of adults with a high school diploma only, 2000","Percent of adults completing some college or associate's degree, 2000","Percent of adults with a bachelor's degree or higher, 2000","Less than a high school diploma, 2014-18","High school diploma only, 2014-18","Some college or associate's degree, 2014-18","Bachelor's degree or higher, 2014-18","Percent of adults with less than a high school diploma, 2014-18","Percent of adults with a high school diploma only, 2014-18","Percent of adults completing some college or associate's degree, 2014-18","Percent of adults with a bachelor's degree or higher, 2014-18",,,
48065,TX,Carson County,3,2,2,2,1794.00,1117.00,407.00,382.00,48.50,30.20,11.00,10.30,1496.00,1342.00,647.00,541.00,37.20,33.30,16.10,13.40,993.00,1498.00,1104.00,581.00,23.80,35.90,26.40,13.90,751.00,1334.00,1551.00,669.00,17.40,31.00,36.00,15.50,258.00,1160.00,1389.00,1225.00,6.40,28.80,34.40,30.40,,,
48067,TX,Cass County,6,6,6,6,8532.00,3678.00,927.00,827.00,61.10,26.30,6.60,5.90,8363.00,5624.00,2155.00,1458.00,47.50,32.00,12.20,8.30,6499.00,7024.00,4119.00,1755.00,33.50,36.20,21.20,9.00,5134.00,7858.00,5089.00,2465.00,25.00,38.20,24.80,12.00,3067.00,9155.00,5458.00,3459.00,14.50,43.30,25.80,16.40,,,
48069,TX,Castro County,6,6,6,6,2566.00,1263.00,467.00,389.00,54.80,27.00,10.00,8.30,2503.00,1355.00,701.00,691.00,47.70,25.80,13.40,13.20,2090.00,1437.00,946.00,526.00,41.80,28.70,18.90,10.50,1685.00,1445.00,1027.00,714.00,34.60,29.70,21.10,14.70,1234.00,1518.00,1265.00,700.00,26.20,32.20,26.80,14.80,,,
48071,TX,Chambers County,1,1,1,1,4055.00,1444.00,590.00,417.00,62.30,22.20,9.10,6.40,4330.00,3247.00,1591.00,1021.00,42.50,31.90,15.60,10.00,3963.00,3664.00,3353.00,1426.00,31.90,29.50,27.00,11.50,3769.00,5306.00,5298.00,1975.00,23.10,32.50,32.40,12.10,3250.00,7445.00,9378.00,5489.00,12.70,29.10,36.70,21.50,,,
48073,TX,Cherokee County,6,5,6,5,13652.00,3464.00,1666.00,1085.00,68.70,17.40,8.40,5.50,11821.00,6001.00,3227.00,2424.00,50.40,25.60,13.70,10.30,9832.00,7963.00,5892.00,2676.00,37.30,30.20,22.30,10.20,9488.00,9600.00,7509.00,3411.00,31.60,32.00,25.00,11.40,6989.00,10640.00,10483.00,5708.00,20.70,31.50,31.00,16.90,,,
48075,TX,Childress County,7,11,7,11,2743.00,1072.00,288.00,283.00,62.50,24.40,6.60,6.50,2372.00,1267.00,538.00,356.00,52.30,28.00,11.90,7.90,1576.00,1287.00,760.00,424.00,38.90,31.80,18.80,10.50,1813.00,1601.00,1312.00,447.00,35.00,30.90,25.40,8.60,797.00,1929.00,1374.00,858.00,16.10,38.90,27.70,17.30,,,
48077,TX,Clay County,3,2,3,2,3269.00,1114.00,437.00,241.00,64.60,22.00,8.60,4.80,3037.00,2014.00,640.00,421.00,49.70,33.00,10.50,6.90,2115.00,2488.00,1440.00,752.00,31.10,36.60,21.20,11.10,1476.00,2992.00,2029.00,1052.00,19.60,39.60,26.90,13.90,703.00,2958.00,2440.00,1393.00,9.40,39.50,32.60,18.60,,,
48079,TX,Cochran County,9,10,9,10,1695.00,619.00,223.00,132.00,63.50,23.20,8.40,4.90,1307.00,619.00,323.00,255.00,52.20,24.70,12.90,10.20,1075.00,720.00,458.00,266.00,42.70,28.60,18.20,10.60,835.00,631.00,543.00,227.00,37.30,28.20,24.30,10.20,603.00,577.00,534.00,154.00,32.30,30.90,28.60,8.20,,,
48081,TX,Coke County,8,7,8,7,1150.00,485.00,176.00,119.00,59.60,25.10,9.10,6.20,1032.00,664.00,257.00,230.00,47.30,30.40,11.80,10.50,863.00,748.00,544.00,286.00,35.40,30.60,22.30,11.70,676.00,891.00,669.00,384.00,25.80,34.00,25.50,14.70,396.00,867.00,782.00,422.00,16.10,35.10,31.70,17.10,,,
48083,TX,Coleman County,6,6,6,6,4420.00,1483.00,561.00,459.00,63.80,21.40,8.10,6.60,3885.00,1823.00,768.00,509.00,55.60,26.10,11.00,7.30,2786.00,2189.00,1171.00,652.00,41.00,32.20,17.20,9.60,1851.00,2431.00,1343.00,748.00,29.00,38.10,21.10,11.70,1115.00,2094.00,1975.00,957.00,18.20,34.10,32.20,15.60,,,
48085,TX,Collin County,1,1,1,1,18358.00,9333.00,4019.00,3692.00,51.90,26.40,11.40,10.40,19154.00,23179.00,16089.00,21484.00,24.00,29.00,20.10,26.90,19286.00,31807.00,49052.00,64206.00,11.70,19.40,29.80,39.10,25842.00,47525.00,92881.00,149417.00,8.20,15.10,29.40,47.30,39131.00,91405.00,167196.00,318998.00,6.30,14.80,27.10,51.70,,,
48087,TX,Collingsworth County,9,12,9,10,1888.00,677.00,294.00,163.00,62.50,22.40,9.70,5.40,1352.00,755.00,392.00,393.00,46.70,26.10,13.60,13.60,905.00,614.00,578.00,286.00,38.00,25.80,24.30,12.00,619.00,552.00,658.00,330.00,28.70,25.60,30.50,15.30,479.00,613.00,542.00,369.00,23.90,30.60,27.10,18.40,,,
48089,TX,Colorado County,6,4,6,4,7644.00,1594.00,601.00,420.00,74.50,15.50,5.90,4.10,6739.00,2835.00,1115.00,999.00,57.70,24.30,9.50,8.50,5167.00,3844.00,1953.00,1297.00,42.10,31.40,15.90,10.60,4138.00,4463.00,2850.00,1932.00,30.90,33.30,21.30,14.40,2651.00,5218.00,3794.00,2673.00,18.50,36.40,26.50,18.60,,,
48091,TX,Comal County,1,1,1,1,8860.00,2742.00,1131.00,988.00,64.60,20.00,8.20,7.20,9169.00,6880.00,3440.00,3428.00,40.00,30.00,15.00,15.00,8468.00,9894.00,9373.00,7049.00,24.30,28.40,26.90,20.30,8483.00,14948.00,15366.00,13752.00,16.10,28.40,29.20,26.20,7102.00,24400.00,29250.00,33117.00,7.60,26.00,31.20,35.30,,,
48093,TX,Comanche County,7,9,7,9,5451.00,1543.00,507.00,379.00,69.20,19.60,6.40,4.80,4684.00,2245.00,827.00,712.00,55.30,26.50,9.80,8.40,3870.00,3119.00,1349.00,842.00,42.20,34.00,14.70,9.20,2806.00,3256.00,2127.00,1222.00,29.80,34.60,22.60,13.00,1530.00,3419.00,2625.00,1866.00,16.20,36.20,27.80,19.80,,,
48095,TX,Concho County,8,6,8,6,1212.00,370.00,204.00,113.00,63.80,19.50,10.70,6.00,964.00,431.00,251.00,231.00,51.40,23.00,13.40,12.30,954.00,591.00,322.00,215.00,45.80,28.40,15.50,10.30,1188.00,795.00,526.00,412.00,40.70,27.20,18.00,14.10,1133.00,841.00,659.00,357.00,37.90,28.10,22.00,11.90,,,
48097,TX,Cooke County,6,3,6,3,7133.00,3611.00,1655.00,884.00,53.70,27.20,12.50,6.70,6806.00,4715.00,3091.00,1648.00,41.90,29.00,19.00,10.10,5564.00,5942.00,5730.00,2320.00,28.50,30.40,29.30,11.90,4815.00,7296.00,7403.00,3634.00,20.80,31.50,32.00,15.70,3683.00,8382.00,9098.00,5471.00,13.80,31.50,34.20,20.50,,,
48099,TX,Coryell County,2,2,2,2,6162.00,4747.00,1300.00,1033.00,46.50,35.80,9.80,7.80,6607.00,9948.00,4301.00,2888.00,27.80,41.90,18.10,12.20,6508.00,11330.00,11634.00,3633.00,19.70,34.20,35.10,11.00,7883.00,13403.00,15306.00,5172.00,18.90,32.10,36.60,12.40,5609.00,13217.00,21029.00,7402.00,11.90,28.00,44.50,15.70,,,
48101,TX,Cottle County,9,12,9,12,1332.00,406.00,115.00,133.00,67.10,20.40,5.80,6.70,1107.00,474.00,181.00,143.00,58.10,24.90,9.50,7.50,741.00,394.00,237.00,165.00,48.20,25.60,15.40,10.70,455.00,411.00,271.00,205.00,33.90,30.60,20.20,15.30,222.00,340.00,313.00,158.00,21.50,32.90,30.30,15.30,,,
48103,TX,Crane County,6,6,6,6,1368.00,594.00,225.00,89.00,60.10,26.10,9.90,3.90,1033.00,854.00,378.00,174.00,42.40,35.00,15.50,7.10,752.00,902.00,741.00,248.00,28.50,34.10,28.00,9.40,749.00,789.00,549.00,307.00,31.30,33.00,22.90,12.80,668.00,885.00,974.00,359.00,23.10,30.70,33.70,12.40,,,
48105,TX,Crockett County,7,11,7,11,1078.00,569.00,267.00,151.00,52.20,27.60,12.90,7.30,1236.00,732.00,286.00,234.00,49.70,29.40,11.50,9.40,1075.00,674.00,413.00,388.00,42.20,26.40,16.20,15.20,1007.00,770.00,605.00,277.00,37.90,29.00,22.80,10.40,508.00,822.00,731.00,338.00,21.20,34.30,30.50,14.10,,,
48107,TX,Crosby County,3,2,2,2,2990.00,1215.00,370.00,211.00,62.50,25.40,7.70,4.40,2625.00,1207.00,578.00,388.00,54.70,25.20,12.00,8.10,2077.00,1285.00,624.00,445.00,46.90,29.00,14.10,10.00,1643.00,1313.00,890.00,453.00,38.20,30.50,20.70,10.50,895.00,1348.00,1030.00,480.00,23.80,35.90,27.40,12.80,,,
48109,TX,Culberson County,9,12,9,12,871.00,330.00,149.00,184.00,56.80,21.50,9.70,12.00,901.00,428.00,130.00,158.00,55.70,26.50,8.00,9.80,912.00,602.00,201.00,236.00,46.70,30.90,10.30,12.10,781.00,492.00,261.00,247.00,43.90,27.60,14.70,13.90,517.00,598.00,324.00,142.00,32.70,37.80,20.50,9.00,,,
48111,TX,Dallam County,7,9,7,11,1873.00,932.00,322.00,228.00,55.80,27.80,9.60,6.80,1537.00,1443.00,397.00,289.00,41.90,39.40,10.80,7.90,1177.00,1317.00,721.00,249.00,34.00,38.00,20.80,7.20,1295.00,1188.00,864.00,356.00,35.00,32.10,23.30,9.60,1348.00,1161.00,1273.00,597.00,30.80,26.50,29.10,13.60,,,
48113,TX,Dallas County,1,1,1,1,301315.00,193423.00,97030.00,100556.00,43.50,27.90,14.00,14.50,256210.00,264826.00,174260.00,194316.00,28.80,29.80,19.60,21.80,264851.00,272700.00,315661.00,305041.00,22.90,23.50,27.30,26.30,342096.00,295823.00,359780.00,368149.00,25.00,21.70,26.30,27.00,351441.00,372587.00,418128.00,506554.00,21.30,22.60,25.40,30.70,,,
48115,TX,Dawson County,7,8,7,8,5588.00,1760.00,742.00,660.00,63.90,20.10,8.50,7.50,5164.00,2252.00,887.00,747.00,57.10,24.90,9.80,8.30,4004.00,2557.00,1349.00,785.00,46.00,29.40,15.50,9.00,3458.00,3469.00,1975.00,1047.00,34.80,34.90,19.90,10.50,2256.00,3029.00,1955.00,1037.00,27.30,36.60,23.60,12.50,,,
48117,TX,Deaf Smith County,6,5,6,5,4859.00,2075.00,1150.00,757.00,55.00,23.50,13.00,8.60,5195.00,2872.00,1271.00,1345.00,48.60,26.90,11.90,12.60,4551.00,2727.00,2252.00,1181.00,42.50,25.50,21.00,11.00,4120.00,2797.00,2382.00,1240.00,39.10,26.50,22.60,11.80,2994.00,3797.00,2959.00,1350.00,27.00,34.20,26.70,12.20,,,
48119,TX,Delta County,1,1,8,4,2190.00,733.00,233.00,112.00,67.00,22.40,7.10,3.40,1906.00,845.00,266.00,245.00,58.40,25.90,8.20,7.50,1168.00,1009.00,681.00,407.00,35.80,30.90,20.90,12.50,888.00,1306.00,922.00,502.00,24.50,36.10,25.50,13.90,513.00,1208.00,1085.00,759.00,14.40,33.90,30.40,21.30,,,
48121,TX,Denton County,1,1,1,1,16438.00,8616.00,4690.00,5706.00,46.40,24.30,13.20,16.10,17973.00,22508.00,17128.00,20318.00,23.10,28.90,22.00,26.10,21396.00,35215.00,53486.00,52505.00,13.20,21.70,32.90,32.30,28195.00,52816.00,87024.00,97185.00,10.60,19.90,32.80,36.60,39610.00,95181.00,157391.00,234003.00,7.50,18.10,29.90,44.50,,,
48123,TX,DeWitt County,6,6,6,6,8506.00,1741.00,631.00,568.00,74.30,15.20,5.50,5.00,7279.00,2765.00,1090.00,891.00,60.50,23.00,9.10,7.40,5625.00,3731.00,2031.00,1156.00,44.80,29.70,16.20,9.20,4488.00,4594.00,3233.00,1654.00,32.10,32.90,23.10,11.80,2767.00,5705.00,4218.00,1862.00,19.00,39.20,29.00,12.80,,,
48125,TX,Dickens County,8,7,8,7,1621.00,493.00,162.00,123.00,67.60,20.60,6.80,5.10,1344.00,590.00,183.00,136.00,59.70,26.20,8.10,6.00,703.00,588.00,283.00,199.00,39.70,33.20,16.00,11.20,570.00,747.00,460.00,163.00,29.40,38.50,23.70,8.40,296.00,548.00,492.00,267.00,18.50,34.20,30.70,16.70,,,
48127,TX,Dimmit County,6,6,6,6,3206.00,488.00,138.00,203.00,79.50,12.10,3.40,5.00,3635.00,1117.00,449.00,426.00,64.60,19.90,8.00,7.60,3374.00,1026.00,770.00,438.00,60.20,18.30,13.70,7.80,2734.00,1571.00,1072.00,605.00,45.70,26.30,17.90,10.10,2137.00,2170.00,1303.00,924.00,32.70,33.20,19.90,14.10,,,
48129,TX,Donley County,8,7,8,7,1468.00,440.00,291.00,158.00,62.30,18.70,12.30,6.70,1259.00,648.00,477.00,270.00,47.40,24.40,18.00,10.20,810.00,702.00,727.00,280.00,32.20,27.90,28.90,11.10,565.00,684.00,929.00,408.00,21.80,26.50,35.90,15.80,266.00,720.00,825.00,446.00,11.80,31.90,36.60,19.80,,,
48131,TX,Duval County,7,9,7,9,4552.00,952.00,254.00,246.00,75.80,15.90,4.20,4.10,4287.00,1540.00,461.00,469.00,63.40,22.80,6.80,6.90,3894.00,2053.00,1048.00,480.00,52.10,27.50,14.00,6.40,3243.00,2390.00,1691.00,718.00,40.30,29.70,21.00,8.90,2386.00,2254.00,1942.00,672.00,32.90,31.10,26.80,9.30,,,
48133,TX,Eastland County,6,6,6,6,7651.00,2246.00,1237.00,764.00,64.30,18.90,10.40,6.40,6353.00,3022.00,2199.00,1094.00,50.10,23.90,17.40,8.60,4564.00,3619.00,2838.00,1360.00,36.90,29.20,22.90,11.00,3340.00,4076.00,3212.00,1543.00,27.40,33.50,26.40,12.70,2053.00,4451.00,4376.00,1673.00,16.40,35.50,34.90,13.30,,,
48135,TX,Ector County,3,2,3,2,22156.00,14505.00,5995.00,3933.00,47.60,31.10,12.90,8.40,24348.00,19664.00,11008.00,7495.00,38.90,31.50,17.60,12.00,23198.00,19771.00,19118.00,7968.00,33.10,28.20,27.30,11.40,22988.00,19240.00,20917.00,8611.00,32.00,26.80,29.20,12.00,22442.00,28230.00,28452.00,14604.00,23.90,30.10,30.40,15.60,,,
48137,TX,Edwards County,9,10,9,12,604.00,186.00,115.00,134.00,58.10,17.90,11.10,12.90,572.00,340.00,114.00,123.00,49.80,29.60,9.90,10.70,564.00,350.00,252.00,186.00,41.70,25.90,18.60,13.80,467.00,416.00,289.00,246.00,32.90,29.30,20.40,17.30,363.00,434.00,387.00,311.00,24.30,29.00,25.90,20.80,,,
48139,TX,Ellis County,1,1,1,1,15439.00,6687.00,2194.00,1738.00,59.20,25.70,8.40,6.70,15186.00,11113.00,4632.00,3373.00,44.30,32.40,13.50,9.80,14463.00,16979.00,12882.00,6830.00,28.30,33.20,25.20,13.40,14981.00,20753.00,20190.00,11546.00,22.20,30.80,29.90,17.10,15495.00,30531.00,37049.00,24996.00,14.30,28.30,34.30,23.10,,,
48141,TX,El Paso County,2,2,2,2,79813.00,45767.00,18908.00,18590.00,48.90,28.10,11.60,11.40,97151.00,69833.00,39377.00,33585.00,40.50,29.10,16.40,14.00,119149.00,75284.00,83584.00,49982.00,36.30,23.00,25.50,15.20,134008.00,88256.00,104250.00,65026.00,34.20,22.50,26.60,16.60,114276.00,121278.00,157099.00,115744.00,22.50,23.90,30.90,22.80,,,
48143,TX,Erath County,7,8,4,3,6641.00,2294.00,1081.00,924.00,60.70,21.00,9.90,8.40,5658.00,3601.00,2302.00,2014.00,41.70,26.50,17.00,14.80,4732.00,4313.00,4086.00,3343.00,28.70,26.20,24.80,20.30,4424.00,5149.00,4948.00,4829.00,22.90,26.60,25.60,25.00,3289.00,5548.00,7795.00,7027.00,13.90,23.40,32.90,29.70,,,
48145,TX,Falls County,6,6,2,2,7885.00,1648.00,551.00,594.00,73.80,15.40,5.20,5.60,6660.00,2747.00,1159.00,971.00,57.70,23.80,10.00,8.40,4771.00,3805.00,2035.00,986.00,41.10,32.80,17.50,8.50,4065.00,4093.00,2704.00,1151.00,33.80,34.10,22.50,9.60,2763.00,4562.00,3157.00,1553.00,23.00,37.90,26.20,12.90,,,
48147,TX,Fannin County,6,4,6,4,10030.00,2908.00,1111.00,693.00,68.00,19.70,7.50,4.70,8498.00,4294.00,1790.00,1461.00,53.00,26.80,11.20,9.10,6024.00,5857.00,3220.00,1913.00,35.40,34.40,18.90,11.20,5818.00,7523.00,5109.00,2670.00,27.50,35.60,24.20,12.60,3615.00,8622.00,7789.00,4026.00,15.00,35.80,32.40,16.70,,,
48149,TX,Fayette County,6,4,6,4,9430.00,1496.00,480.00,576.00,78.70,12.50,4.00,4.80,7648.00,3053.00,1050.00,960.00,60.20,24.00,8.30,7.60,5944.00,4545.00,2247.00,1269.00,42.40,32.50,16.00,9.10,4357.00,5441.00,3167.00,2218.00,28.70,35.80,20.90,14.60,2846.00,7265.00,4653.00,3262.00,15.80,40.30,25.80,18.10,,,
48151,TX,Fisher County,8,7,8,7,2770.00,751.00,275.00,171.00,69.80,18.90,6.90,4.30,2015.00,1048.00,416.00,325.00,53.00,27.50,10.90,8.50,1211.00,1130.00,555.00,377.00,37.00,34.50,17.00,11.50,811.00,1165.00,683.00,377.00,26.70,38.40,22.50,12.40,383.00,932.00,908.00,495.00,14.10,34.30,33.40,18.20,,,
48153,TX,Floyd County,6,6,6,6,3514.00,1534.00,442.00,395.00,59.70,26.10,7.50,6.70,3028.00,1437.00,532.00,522.00,54.90,26.00,9.60,9.50,2040.00,1598.00,970.00,580.00,39.30,30.80,18.70,11.20,1740.00,1483.00,963.00,587.00,36.50,31.10,20.20,12.30,1014.00,1067.00,1133.00,609.00,26.50,27.90,29.60,15.90,,,
48155,TX,Foard County,9,10,9,10,1120.00,173.00,126.00,109.00,73.30,11.30,8.20,7.10,765.00,349.00,197.00,145.00,52.50,24.00,13.50,10.00,467.00,399.00,233.00,138.00,37.80,32.30,18.80,11.20,335.00,392.00,272.00,117.00,30.00,35.10,24.40,10.50,236.00,300.00,341.00,170.00,22.50,28.70,32.60,16.20,,,
48157,TX,Fort Bend County,1,1,1,1,16659.00,5266.00,1920.00,1601.00,65.50,20.70,7.50,6.30,20225.00,18587.00,14315.00,18170.00,28.40,26.10,20.10,25.50,25393.00,29213.00,38251.00,40195.00,19.10,22.00,28.70,30.20,33603.00,41684.00,59993.00,79181.00,15.70,19.40,28.00,36.90,46214.00,83705.00,124372.00,217907.00,9.80,17.70,26.30,46.10,,,
48159,TX,Franklin County,8,4,7,9,2354.00,730.00,204.00,179.00,67.90,21.10,5.90,5.20,2185.00,1409.00,561.00,303.00,49.00,31.60,12.60,6.80,1842.00,1570.00,1236.00,594.00,35.10,30.00,23.60,11.30,1450.00,2286.00,1645.00,1040.00,22.60,35.60,25.60,16.20,820.00,2175.00,2550.00,1715.00,11.30,30.00,35.10,23.60,,,
48161,TX,Freestone County,7,9,7,9,4987.00,1268.00,432.00,374.00,70.60,18.00,6.10,5.30,4674.00,2672.00,1148.00,716.00,50.70,29.00,12.50,7.80,3578.00,3498.00,2350.00,960.00,34.50,33.70,22.60,9.20,2801.00,4561.00,3409.00,1314.00,23.20,37.70,28.20,10.90,2471.00,4549.00,5027.00,1807.00,17.80,32.80,36.30,13.00,,,
48163,TX,Frio County,6,4,6,4,3628.00,818.00,382.00,393.00,69.50,15.70,7.30,7.50,4060.00,1475.00,656.00,658.00,59.30,21.50,9.60,9.60,3702.00,2141.00,1023.00,559.00,49.90,28.80,13.80,7.50,4151.00,2786.00,2042.00,828.00,42.30,28.40,20.80,8.40,4035.00,4319.00,2869.00,865.00,33.40,35.70,23.70,7.20,,,
48165,TX,Gaines County,7,9,7,9,3483.00,1303.00,594.00,489.00,59.30,22.20,10.10,8.30,3337.00,1876.00,859.00,721.00,49.10,27.60,12.60,10.60,3626.00,1871.00,1487.00,767.00,46.80,24.10,19.20,9.90,3509.00,2111.00,1547.00,839.00,43.80,26.40,19.30,10.50,4326.00,3272.00,2165.00,1379.00,38.80,29.40,19.40,12.40,,,
48167,TX,Galveston County,1,1,1,1,49210.00,23103.00,9209.00,9424.00,54.10,25.40,10.10,10.40,39259.00,36267.00,20135.00,17424.00,34.70,32.10,17.80,15.40,33560.00,38575.00,39670.00,26685.00,24.20,27.90,28.60,19.30,30787.00,42638.00,51396.00,36682.00,19.10,26.40,31.80,22.70,25770.00,55710.00,71449.00,65692.00,11.80,25.50,32.70,30.00,,,
48169,TX,Garza County,6,6,6,6,1931.00,616.00,218.00,147.00,66.30,21.20,7.50,5.00,1704.00,709.00,354.00,298.00,55.60,23.10,11.50,9.70,1330.00,1002.00,498.00,306.00,42.40,32.00,15.90,9.80,936.00,1201.00,680.00,314.00,29.90,38.40,21.70,10.00,1776.00,1281.00,901.00,639.00,38.60,27.90,19.60,13.90,,,
48171,TX,Gillespie County,7,9,7,8,4375.00,1307.00,517.00,409.00,66.20,19.80,7.80,6.20,4260.00,2644.00,1182.00,1033.00,46.70,29.00,13.00,11.30,3826.00,3468.00,2813.00,2085.00,31.40,28.40,23.10,17.10,3043.00,4488.00,4234.00,3490.00,19.90,29.40,27.80,22.90,2047.00,5896.00,4804.00,6508.00,10.60,30.60,24.90,33.80,,,
48173,TX,Glasscock County,8,7,8,5,390.00,121.00,82.00,33.00,62.30,19.30,13.10,5.30,320.00,201.00,68.00,70.00,48.60,30.50,10.30,10.60,286.00,273.00,174.00,80.00,35.20,33.60,21.40,9.80,252.00,202.00,226.00,156.00,30.10,24.20,27.00,18.70,253.00,183.00,237.00,203.00,28.90,20.90,27.10,23.20,,,
48175,TX,Goliad County,3,2,3,2,1863.00,509.00,240.00,157.00,67.30,18.40,8.70,5.70,1713.00,708.00,407.00,252.00,55.60,23.00,13.20,8.20,1495.00,1124.00,982.00,394.00,37.40,28.10,24.60,9.90,1271.00,1363.00,1402.00,567.00,27.60,29.60,30.50,12.30,650.00,1614.00,2068.00,925.00,12.40,30.70,39.30,17.60,,,
48177,TX,Gonzales County,6,4,6,4,7084.00,1517.00,479.00,418.00,74.60,16.00,5.00,4.40,5977.00,2409.00,933.00,792.00,59.10,23.80,9.20,7.80,4828.00,3415.00,1680.00,918.00,44.50,31.50,15.50,8.50,4487.00,3981.00,2062.00,1267.00,38.00,33.70,17.50,10.70,3200.00,5503.00,2949.00,1636.00,24.10,41.40,22.20,12.30,,,
48179,TX,Gray County,6,5,6,5,7524.00,4898.00,1969.00,1568.00,47.10,30.70,12.30,9.80,6260.00,5869.00,2247.00,1823.00,38.60,36.20,13.90,11.30,4605.00,5637.00,3781.00,1887.00,28.90,35.40,23.80,11.90,3813.00,5182.00,4594.00,1831.00,24.70,33.60,29.80,11.90,3007.00,4883.00,5203.00,2016.00,19.90,32.30,34.40,13.30,,,
48181,TX,Grayson County,3,2,3,2,24876.00,13132.00,5055.00,4112.00,52.70,27.80,10.70,8.70,21840.00,17110.00,9174.00,7138.00,39.50,31.00,16.60,12.90,17345.00,18589.00,17463.00,8672.00,27.90,29.90,28.10,14.00,14308.00,21709.00,23885.00,12480.00,19.80,30.00,33.00,17.20,9936.00,26822.00,32342.00,17790.00,11.40,30.90,37.20,20.50,,,
48183,TX,Gregg County,3,2,3,2,20321.00,12030.00,5928.00,3873.00,48.20,28.50,14.10,9.20,19663.00,17833.00,11202.00,8291.00,34.50,31.30,19.70,14.50,15985.00,17869.00,20484.00,11648.00,24.20,27.10,31.00,17.70,14634.00,19372.00,22341.00,13659.00,20.90,27.70,31.90,19.50,12869.00,22830.00,27367.00,16522.00,16.20,28.70,34.40,20.80,,,
48185,TX,Grimes County,6,4,6,4,5011.00,1029.00,527.00,375.00,72.20,14.80,7.60,5.40,4427.00,1871.00,1018.00,820.00,54.40,23.00,12.50,10.10,4867.00,3859.00,2275.00,1033.00,40.40,32.10,18.90,8.60,5256.00,5271.00,3900.00,1653.00,32.70,32.80,24.30,10.30,3872.00,6745.00,5583.00,2773.00,20.40,35.60,29.40,14.60,,,
48187,TX,Guadalupe County,1,1,1,1,11489.00,3705.00,1522.00,1338.00,63.60,20.50,8.40,7.40,11367.00,8675.00,3752.00,2989.00,42.40,32.40,14.00,11.20,12190.00,12756.00,9747.00,5614.00,30.20,31.60,24.20,13.90,12188.00,16756.00,16098.00,10637.00,21.90,30.10,28.90,19.10,11499.00,31336.00,30548.00,27891.00,11.40,30.90,30.20,27.50,,,
48189,TX,Hale County,4,5,4,5,9840.00,4441.00,1755.00,1589.00,55.80,25.20,10.00,9.00,9473.00,5463.00,3112.00,2244.00,46.70,26.90,15.30,11.10,7803.00,5507.00,4192.00,2535.00,38.90,27.50,20.90,12.70,7333.00,6175.00,4905.00,3085.00,34.10,28.70,22.80,14.40,4976.00,7081.00,5382.00,3454.00,23.80,33.90,25.80,16.50,,,
48191,TX,Hall County,9,12,9,12,2430.00,774.00,371.00,168.00,64.90,20.70,9.90,4.50,1873.00,1078.00,414.00,237.00,52.00,29.90,11.50,6.60,1053.00,888.00,541.00,236.00,38.70,32.70,19.90,8.70,967.00,830.00,470.00,260.00,38.30,32.80,18.60,10.30,503.00,600.00,682.00,299.00,24.10,28.80,32.70,14.30,,,
48193,TX,Hamilton County,6,6,6,6,3329.00,1070.00,500.00,254.00,64.60,20.80,9.70,4.90,3176.00,1565.00,556.00,553.00,54.30,26.80,9.50,9.50,2051.00,1735.00,1060.00,687.00,37.10,31.40,19.20,12.40,1516.00,1915.00,1388.00,973.00,26.20,33.10,24.00,16.80,1095.00,2000.00,1542.00,1288.00,18.50,33.80,26.00,21.70,,,
48195,TX,Hansford County,7,9,7,9,1580.00,1056.00,474.00,289.00,46.50,31.10,13.90,8.50,1203.00,1212.00,732.00,444.00,33.50,33.80,20.40,12.40,1026.00,1045.00,995.00,554.00,28.30,28.90,27.50,15.30,1030.00,1019.00,735.00,636.00,30.10,29.80,21.50,18.60,1052.00,942.00,899.00,484.00,31.20,27.90,26.60,14.30,,,
48197,TX,Hardeman County,7,9,9,9,3019.00,892.00,239.00,233.00,68.90,20.40,5.50,5.30,2164.00,1093.00,423.00,422.00,52.80,26.60,10.30,10.30,1328.00,1149.00,698.00,393.00,37.20,32.20,19.60,11.00,919.00,1043.00,773.00,400.00,29.30,33.30,24.70,12.80,571.00,952.00,803.00,396.00,21.00,35.00,29.50,14.50,,,
